,zipcode,Population,White,Black,Asian,Hispanic
512,03601,553.0,542.0,0.0,11.0,0.0
513,03602,2759.0,2687.0,5.0,15.0,76.0
514,03603,5324.0,5079.0,84.0,12.0,7.0
515,03604,237.0,237.0,0.0,0.0,0.0
516,03605,1189.0,1166.0,0.0,5.0,25.0
517,03607,293.0,283.0,0.0,8.0,0.0
518,03608,2304.0,2150.0,0.0,55.0,45.0
519,03609,1179.0,1104.0,0.0,0.0,51.0
520,03740,747.0,730.0,0.0,8.0,6.0
521,03741,4261.0,4166.0,0.0,6.0,10.0
522,00601,18450.0,17457.0,144.0,0.0,18350.0
523,00602,41302.0,26252.0,1446.0,71.0,38652.0
524,00603,53683.0,41616.0,1769.0,448.0,51461.0
525,00606,6591.0,6284.0,74.0,0.0,6582.0
526,00610,28963.0,21433.0,844.0,21.0,28747.0
527,00612,68055.0,56636.0,3131.0,825.0,67725.0
528,00616,10183.0,9285.0,236.0,0.0,10137.0
529,00617,24879.0,23905.0,304.0,32.0,24676.0
530,00622,6165.0,5898.0,81.0,0.0,6068.0
531,00623,44704.0,42821.0,1234.0,16.0,44563.0
532,00624,25340.0,22298.0,741.0,1.0,25087.0
533,00627,34806.0,32267.0,545.0,48.0,34560.0
534,00631,1747.0,1588.0,0.0,0.0,1690.0
535,00637,24996.0,23146.0,677.0,0.0,24624.0
536,00638,18742.0,18110.0,176.0,0.0,18698.0
537,00641,30401.0,27091.0,716.0,180.0,30180.0
538,00646,38303.0,27502.0,5680.0,36.0,37350.0
539,00647,5640.0,5239.0,200.0,0.0,5528.0
540,00650,14969.0,14367.0,197.0,26.0,14930.0
541,00652,3461.0,3205.0,98.0,17.0,3435.0
542,00653,13461.0,12149.0,426.0,0.0,13368.0
543,00656,21172.0,19421.0,560.0,0.0,21069.0
544,00659,41932.0,39613.0,406.0,146.0,41535.0
545,00660,17151.0,8917.0,557.0,58.0,16878.0
546,00662,43535.0,28777.0,2454.0,20.0,43188.0
547,00664,16508.0,13674.0,549.0,19.0,16478.0
548,00667,25797.0,24448.0,563.0,0.0,25701.0
549,00669,28984.0,27694.0,250.0,21.0,28894.0
550,00670,9689.0,9349.0,171.0,0.0,9616.0
551,00674,43848.0,38034.0,1662.0,19.0,43363.0
552,00676,39916.0,33284.0,732.0,0.0,39590.0
553,00677,15108.0,9377.0,615.0,21.0,13931.0
554,00678,27229.0,20230.0,978.0,37.0,27113.0
555,00680,56003.0,34091.0,1947.0,35.0,55375.0
556,00682,32509.0,16774.0,1382.0,49.0,32054.0
557,00683,33442.0,31712.0,873.0,0.0,33323.0
558,00685,41947.0,38426.0,615.0,24.0,41574.0
559,00687,32609.0,26859.0,702.0,0.0,32580.0
560,00688,13340.0,12119.0,331.0,24.0,13164.0
561,00690,6299.0,3980.0,208.0,5.0,5991.0
562,00692,37618.0,29635.0,3685.0,12.0,37029.0
563,00693,60211.0,55754.0,1818.0,64.0,58703.0
564,00694,157.0,146.0,0.0,0.0,157.0
565,00698,41179.0,37620.0,1053.0,63.0,40772.0
566,00703,29153.0,23532.0,921.0,1.0,29027.0
567,00704,7867.0,4358.0,403.0,0.0,7748.0
568,00705,25373.0,20586.0,1840.0,32.0,25303.0
569,00707,12070.0,5160.0,2944.0,0.0,12058.0
570,00714,19443.0,9476.0,4670.0,0.0,19386.0
571,00715,4315.0,2134.0,761.0,0.0,4282.0
572,00716,32180.0,22162.0,1945.0,53.0,31964.0
573,00717,17972.0,12222.0,927.0,96.0,17813.0
574,00718,26767.0,18630.0,992.0,251.0,26513.0
575,00719,30793.0,11924.0,855.0,8.0,30690.0
576,00720,23080.0,17776.0,749.0,0.0,23003.0
577,00723,19017.0,11090.0,2423.0,0.0,18973.0
578,00725,90206.0,66699.0,6816.0,420.0,89466.0
579,00727,56972.0,44803.0,3160.0,60.0,56392.0
580,00728,42692.0,35237.0,1493.0,9.0,42387.0
581,00729,54768.0,27332.0,8297.0,325.0,54706.0
582,00730,37931.0,26906.0,2424.0,23.0,37653.0
583,00731,14525.0,12255.0,436.0,0.0,14478.0
584,00735,13495.0,8514.0,672.0,140.0,13428.0
585,00736,51576.0,38021.0,1699.0,278.0,51319.0
586,00738,34492.0,20710.0,3102.0,172.0,34270.0
587,00739,38673.0,28226.0,1305.0,143.0,38536.0
588,00740,1760.0,871.0,126.0,0.0,1760.0
589,00741,5025.0,2618.0,616.0,0.0,4996.0
590,00745,54681.0,29006.0,7066.0,130.0,54410.0
591,00751,23430.0,12779.0,1515.0,0.0,23327.0
592,00754,40330.0,31485.0,1929.0,88.0,40062.0
593,00757,23231.0,13201.0,1525.0,0.0,23212.0
594,00765,9206.0,4358.0,1101.0,13.0,8901.0
595,00766,25991.0,17685.0,665.0,11.0,25853.0
596,00767,37442.0,24625.0,3421.0,26.0,37287.0
597,00769,40026.0,26920.0,2548.0,0.0,39899.0
598,00771,38504.0,25487.0,1814.0,120.0,38415.0
599,00772,21712.0,3343.0,8572.0,71.0,21699.0
600,00773,19918.0,10861.0,1918.0,143.0,19511.0
601,00775,1478.0,863.0,80.0,0.0,1394.0
602,00777,40892.0,34131.0,1596.0,0.0,40597.0
603,00778,46109.0,27320.0,4633.0,136.0,45890.0
604,00780,13418.0,9183.0,409.0,0.0,13397.0
605,00782,18504.0,11325.0,429.0,1.0,18449.0
606,00783,36466.0,14549.0,243.0,0.0,36308.0
607,00784,43746.0,29496.0,5367.0,0.0,43679.0
608,00786,335.0,319.0,0.0,0.0,335.0
609,00791,52760.0,32138.0,3007.0,375.0,52022.0
610,00794,30688.0,11330.0,872.0,0.0,30597.0
611,00795,47580.0,29134.0,3981.0,221.0,47414.0
612,00901,6444.0,4327.0,982.0,21.0,6190.0
613,00906,36.0,36.0,0.0,0.0,36.0
614,00907,17696.0,12741.0,2551.0,46.0,16830.0
615,00909,5910.0,3270.0,1257.0,27.0,5793.0
616,00911,7595.0,5374.0,1148.0,2.0,7078.0
617,00912,6541.0,3393.0,1730.0,49.0,6441.0
618,00913,8255.0,4795.0,2352.0,0.0,8053.0
619,00915,31812.0,15118.0,9537.0,82.0,31352.0
620,00917,20557.0,13645.0,2782.0,73.0,20303.0
621,00918,16472.0,12869.0,896.0,23.0,16254.0
622,00920,18540.0,12320.0,3827.0,16.0,18267.0
623,00921,38077.0,24235.0,10993.0,107.0,37629.0
624,00923,28618.0,17013.0,5353.0,645.0,27986.0
625,00924,58061.0,34299.0,10464.0,1589.0,56967.0
626,00925,6877.0,3451.0,1199.0,494.0,6614.0
627,00926,107139.0,72101.0,8267.0,778.0,105701.0
628,00927,15340.0,13070.0,1256.0,16.0,15016.0
629,00934,245.0,136.0,43.0,0.0,192.0
630,00936,1151.0,630.0,130.0,58.0,1115.0
631,00949,81758.0,46294.0,8324.0,72.0,81034.0
632,00950,0.0,0.0,0.0,0.0,0.0
633,00951,16.0,7.0,9.0,0.0,16.0
634,00952,9611.0,2255.0,991.0,0.0,9516.0
635,00953,73236.0,42541.0,5103.0,14.0,72970.0
636,00956,77151.0,47827.0,6137.0,191.0,76888.0
637,00957,46252.0,28608.0,3767.0,213.0,45773.0
638,00959,48495.0,30002.0,3791.0,82.0,47636.0
639,00960,1496.0,689.0,115.0,8.0,1472.0
640,00961,32691.0,18045.0,2503.0,194.0,32124.0
641,00962,21717.0,14088.0,2101.0,17.0,21639.0
642,00965,8988.0,5377.0,1152.0,5.0,8901.0
643,00966,16371.0,13572.0,576.0,32.0,16074.0
644,00968,3532.0,3313.0,64.0,0.0,3430.0
645,00969,42756.0,35444.0,1943.0,71.0,41929.0
646,00971,30410.0,20676.0,1835.0,0.0,30221.0
647,00976,63387.0,39160.0,5261.0,76.0,62974.0
648,00979,16248.0,12837.0,1746.0,386.0,15311.0
649,00982,16216.0,10082.0,3622.0,207.0,15999.0
650,00983,41590.0,24682.0,8632.0,422.0,41069.0
651,00985,36507.0,20787.0,8343.0,184.0,36280.0
652,00987,59324.0,36113.0,10527.0,233.0,58730.0
653,01001,17245.0,15910.0,203.0,466.0,919.0
654,01002,29266.0,23619.0,1309.0,3171.0,2220.0
655,01003,11032.0,8943.0,672.0,1224.0,542.0
656,01005,5356.0,5231.0,18.0,101.0,82.0
657,01007,14673.0,13680.0,259.0,342.0,437.0
658,01008,1144.0,1131.0,0.0,10.0,11.0
659,01009,716.0,684.0,0.0,0.0,0.0
660,01010,3635.0,3635.0,0.0,0.0,12.0
661,01011,1414.0,1363.0,16.0,11.0,43.0
662,01012,577.0,573.0,0.0,0.0,9.0
663,01013,22113.0,18264.0,905.0,371.0,4820.0
664,01020,30571.0,27122.0,737.0,432.0,3494.0
665,01022,2794.0,2220.0,317.0,19.0,164.0
666,01026,1057.0,1028.0,9.0,0.0,17.0
667,01027,17605.0,16093.0,181.0,754.0,723.0
668,01028,15816.0,14841.0,549.0,251.0,370.0
669,01029,596.0,556.0,0.0,38.0,5.0
670,01030,11310.0,10676.0,264.0,132.0,445.0
671,01031,1484.0,1351.0,0.0,11.0,55.0
672,01032,570.0,558.0,0.0,6.0,4.0
673,01033,6182.0,6134.0,0.0,0.0,218.0
674,01034,2174.0,2129.0,5.0,7.0,13.0
675,01035,5254.0,4990.0,146.0,71.0,164.0
676,01036,5129.0,5016.0,33.0,0.0,20.0
677,01037,624.0,587.0,0.0,0.0,57.0
678,01038,2832.0,2791.0,9.0,0.0,0.0
679,01039,1566.0,1548.0,0.0,7.0,37.0
680,01040,40029.0,32957.0,1678.0,361.0,19349.0
681,01050,2548.0,2407.0,20.0,11.0,129.0
682,01053,1909.0,1680.0,99.0,38.0,119.0
683,01054,1759.0,1625.0,63.0,24.0,46.0
684,01056,21247.0,20201.0,280.0,112.0,874.0
685,01057,8707.0,8405.0,40.0,29.0,112.0
686,01060,15026.0,12371.0,655.0,1358.0,1190.0
687,01062,11007.0,10002.0,202.0,402.0,844.0
688,01063,644.0,476.0,56.0,75.0,40.0
689,01066,0.0,0.0,0.0,0.0,0.0
690,01068,1839.0,1830.0,0.0,0.0,16.0
691,01069,8975.0,8894.0,41.0,0.0,100.0
692,01070,579.0,544.0,6.0,13.0,3.0
693,01071,1401.0,1347.0,4.0,4.0,5.0
694,01072,1464.0,1348.0,15.0,15.0,51.0
695,01073,5878.0,5738.0,34.0,0.0,208.0
696,01074,56.0,56.0,0.0,0.0,0.0
697,01075,17796.0,16456.0,466.0,496.0,640.0
698,01077,9552.0,9155.0,6.0,168.0,264.0
699,01079,495.0,479.0,0.0,0.0,0.0
700,01080,2012.0,1917.0,31.0,8.0,81.0
701,01081,1703.0,1655.0,8.0,0.0,2.0
702,01082,10318.0,10126.0,14.0,8.0,250.0
703,01083,3137.0,3087.0,0.0,0.0,70.0
704,01084,209.0,209.0,0.0,0.0,4.0
705,01085,40721.0,36918.0,612.0,980.0,3167.0
706,01086,1219.0,1131.0,71.0,12.0,20.0
707,01088,451.0,422.0,29.0,0.0,50.0
708,01089,28498.0,24630.0,1112.0,1171.0,2402.0
709,01092,1080.0,1079.0,1.0,0.0,0.0
710,01093,282.0,279.0,0.0,0.0,0.0
711,01094,340.0,340.0,0.0,0.0,7.0
712,01095,14344.0,13724.0,251.0,216.0,384.0
713,01096,2249.0,2199.0,14.0,4.0,79.0
714,01097,83.0,83.0,0.0,0.0,0.0
715,01098,1081.0,1044.0,8.0,11.0,11.0
716,01103,2556.0,1469.0,388.0,59.0,1582.0
717,01104,23083.0,13123.0,2903.0,156.0,12064.0
718,01105,12360.0,3811.0,2752.0,0.0,7972.0
719,01106,16018.0,14531.0,134.0,1128.0,627.0
720,01107,11271.0,5076.0,1399.0,68.0,8706.0
721,01108,25755.0,13647.0,5290.0,1302.0,9981.0
722,01109,31429.0,10235.0,12381.0,400.0,11266.0
723,01118,13722.0,10910.0,1810.0,484.0,2276.0
724,01119,13962.0,8975.0,3421.0,198.0,3330.0
725,01128,2468.0,2040.0,287.0,0.0,107.0
726,01129,7505.0,5244.0,1290.0,324.0,1098.0
727,01151,9134.0,5855.0,1364.0,372.0,3782.0
728,01199,0.0,0.0,0.0,0.0,0.0
729,01201,45887.0,41005.0,2394.0,521.0,2232.0
730,01220,8586.0,8359.0,40.0,0.0,167.0
731,01222,805.0,774.0,0.0,9.0,0.0
732,01223,2346.0,2257.0,8.0,39.0,20.0
733,01224,322.0,208.0,0.0,114.0,0.0
734,01225,3059.0,3033.0,17.0,0.0,19.0
735,01226,6981.0,6923.0,32.0,0.0,162.0
736,01229,111.0,111.0,0.0,0.0,0.0
737,01230,8200.0,7145.0,226.0,159.0,761.0
738,01235,3032.0,2938.0,24.0,12.0,6.0
739,01236,1631.0,1480.0,22.0,22.0,49.0
740,01237,2509.0,2493.0,7.0,5.0,3.0
741,01238,6198.0,5986.0,9.0,66.0,180.0
742,01240,4818.0,4561.0,45.0,136.0,135.0
743,01242,155.0,154.0,0.0,0.0,0.0
744,01243,345.0,320.0,0.0,0.0,0.0
745,01244,150.0,141.0,0.0,0.0,9.0
746,01245,726.0,693.0,12.0,0.0,25.0
747,01247,16025.0,14937.0,344.0,73.0,501.0
748,01253,742.0,727.0,4.0,0.0,21.0
749,01254,997.0,968.0,1.0,9.0,21.0
750,01255,930.0,847.0,0.0,35.0,7.0
751,01256,675.0,634.0,17.0,0.0,9.0
752,01257,2183.0,2078.0,11.0,71.0,24.0
753,01258,304.0,299.0,3.0,0.0,2.0
754,01259,613.0,568.0,4.0,12.0,0.0
755,01260,240.0,240.0,0.0,0.0,0.0
756,01262,1257.0,1120.0,30.0,46.0,58.0
757,01264,167.0,167.0,0.0,0.0,0.0
758,01266,1433.0,1368.0,39.0,0.0,20.0
759,01267,7985.0,7224.0,159.0,335.0,269.0
760,01270,806.0,792.0,0.0,0.0,7.0
761,01301,17806.0,16541.0,220.0,334.0,983.0
762,01330,1540.0,1469.0,5.0,4.0,4.0
763,01331,13383.0,12706.0,37.0,66.0,896.0
764,01337,2609.0,2528.0,8.0,33.0,98.0
765,01338,169.0,169.0,0.0,0.0,0.0
766,01339,1597.0,1564.0,8.0,1.0,12.0
767,01340,1784.0,1661.0,6.0,54.0,21.0
768,01341,1605.0,1523.0,10.0,12.0,19.0
769,01342,1506.0,1266.0,2.0,63.0,96.0
770,01343,76.0,76.0,0.0,0.0,0.0
771,01344,1526.0,1462.0,2.0,3.0,72.0
772,01346,448.0,431.0,0.0,0.0,15.0
773,01347,93.0,88.0,0.0,0.0,0.0
774,01349,844.0,796.0,0.0,10.0,8.0
775,01350,117.0,115.0,0.0,0.0,0.0
776,01351,2253.0,1978.0,53.0,56.0,10.0
777,01354,1532.0,1458.0,0.0,0.0,115.0
778,01355,990.0,969.0,19.0,0.0,4.0
779,01360,3033.0,2948.0,2.0,45.0,90.0
780,01364,7960.0,7682.0,55.0,134.0,156.0
781,01366,1294.0,1251.0,4.0,25.0,7.0
782,01367,590.0,565.0,3.0,1.0,14.0
783,01368,1161.0,1131.0,0.0,13.0,20.0
784,01370,4113.0,3986.0,19.0,13.0,18.0
785,01373,4441.0,4302.0,26.0,42.0,37.0
786,01375,3692.0,3332.0,37.0,212.0,125.0
787,01376,5513.0,5197.0,47.0,23.0,349.0
788,01378,639.0,616.0,0.0,20.0,16.0
789,01379,957.0,867.0,54.0,12.0,12.0
790,01420,40358.0,31802.0,1702.0,1707.0,8978.0
791,01430,6119.0,5832.0,60.0,0.0,179.0
792,01431,3114.0,3070.0,16.0,24.0,47.0
793,01432,7061.0,6402.0,221.0,147.0,255.0
794,01434,1702.0,1232.0,284.0,13.0,245.0
795,01436,3838.0,3797.0,7.0,0.0,46.0
796,01438,359.0,359.0,0.0,0.0,0.0
797,01440,20388.0,18441.0,391.0,340.0,1578.0
798,01450,10842.0,10330.0,116.0,265.0,165.0
799,01451,4964.0,4473.0,156.0,197.0,158.0
800,01452,4398.0,4328.0,0.0,31.0,0.0
801,01453,41002.0,33548.0,2250.0,1147.0,5480.0
802,01460,9038.0,8424.0,29.0,428.0,85.0
803,01462,10549.0,9970.0,126.0,188.0,322.0
804,01463,11645.0,11282.0,55.0,160.0,179.0
805,01464,7435.0,5603.0,605.0,119.0,973.0
806,01467,398.0,397.0,0.0,1.0,1.0
807,01468,3710.0,3638.0,0.0,46.0,17.0
808,01469,7044.0,6861.0,0.0,119.0,132.0
809,01473,7320.0,7117.0,47.0,20.0,82.0
810,01474,1993.0,1918.0,0.0,68.0,0.0
811,01475,10386.0,9548.0,100.0,315.0,278.0
812,01501,16089.0,15613.0,217.0,75.0,522.0
813,01503,2886.0,2761.0,28.0,48.0,75.0
814,01504,9035.0,8438.0,90.0,88.0,345.0
815,01505,4366.0,4011.0,39.0,163.0,114.0
816,01506,3382.0,3320.0,0.0,14.0,2.0
817,01507,13034.0,12638.0,77.0,63.0,281.0
818,01510,13634.0,11899.0,293.0,232.0,1365.0
819,01515,2253.0,2138.0,22.0,7.0,33.0
820,01516,8575.0,8445.0,39.0,18.0,93.0
821,01518,2689.0,2568.0,4.0,0.0,0.0
822,01519,6514.0,6189.0,32.0,190.0,17.0
823,01520,14354.0,13593.0,68.0,577.0,270.0
824,01521,2442.0,2358.0,46.0,6.0,56.0
825,01522,3145.0,3038.0,56.0,0.0,37.0
826,01523,7680.0,6664.0,480.0,45.0,546.0
827,01524,6940.0,6720.0,53.0,155.0,289.0
828,01525,145.0,145.0,0.0,0.0,0.0
829,01527,13264.0,12704.0,172.0,122.0,537.0
830,01529,3197.0,3018.0,57.0,21.0,62.0
831,01531,1053.0,1041.0,8.0,2.0,17.0
832,01532,14529.0,12542.0,245.0,1268.0,603.0
833,01534,5299.0,5175.0,37.0,60.0,127.0
834,01535,4706.0,4464.0,67.0,14.0,39.0
835,01536,7042.0,6062.0,117.0,426.0,305.0
836,01537,2458.0,2234.0,0.0,39.0,173.0
837,01540,11148.0,10737.0,58.0,14.0,402.0
838,01541,3424.0,3212.0,14.0,63.0,160.0
839,01542,1782.0,1685.0,13.0,17.0,32.0
840,01543,8075.0,7672.0,129.0,179.0,191.0
841,01545,35575.0,27769.0,783.0,5646.0,1210.0
842,01550,16741.0,13141.0,308.0,512.0,5382.0
843,01560,4531.0,3220.0,139.0,1047.0,286.0
844,01561,174.0,114.0,41.0,9.0,5.0
845,01562,11733.0,11099.0,83.0,39.0,560.0
846,01564,7839.0,7573.0,82.0,106.0,140.0
847,01566,6617.0,6446.0,25.0,108.0,290.0
848,01568,7431.0,7031.0,15.0,73.0,60.0
849,01569,13559.0,13232.0,49.0,137.0,146.0
850,01570,16782.0,14832.0,606.0,344.0,759.0
851,01571,11445.0,10701.0,275.0,71.0,324.0
852,01581,18371.0,13621.0,439.0,3328.0,1147.0
853,01583,7698.0,7006.0,391.0,36.0,401.0
854,01585,4646.0,4371.0,116.0,114.0,16.0
855,01588,10350.0,9817.0,29.0,82.0,224.0
856,01590,8943.0,8852.0,2.0,89.0,0.0
857,01602,23707.0,18817.0,2649.0,1167.0,2569.0
858,01603,19385.0,14840.0,1651.0,1837.0,4674.0
859,01604,34720.0,26319.0,4064.0,2572.0,5176.0
860,01605,27279.0,17880.0,4210.0,1526.0,8643.0
861,01606,19495.0,15697.0,2771.0,569.0,1456.0
862,01607,8957.0,6496.0,1363.0,437.0,1712.0
863,01608,3558.0,2054.0,539.0,51.0,1723.0
864,01609,21178.0,16382.0,2278.0,1114.0,3201.0
865,01610,23964.0,15963.0,3039.0,1827.0,7963.0
866,01611,2481.0,2269.0,76.0,59.0,365.0
867,01612,4856.0,4241.0,181.0,27.0,474.0
868,01701,31435.0,26019.0,2029.0,1932.0,2088.0
869,01702,38020.0,25007.0,3955.0,3124.0,7510.0
870,01718,343.0,220.0,72.0,51.0,0.0
871,01719,5048.0,4129.0,22.0,849.0,44.0
872,01720,21804.0,16778.0,210.0,4246.0,505.0
873,01721,16792.0,14801.0,462.0,1083.0,489.0
874,01730,13649.0,11396.0,237.0,1593.0,575.0
875,01731,1717.0,1381.0,202.0,50.0,293.0
876,01740,4967.0,4680.0,10.0,165.0,155.0
877,01741,4918.0,4364.0,62.0,317.0,106.0
878,01742,18586.0,16419.0,578.0,944.0,793.0
879,01745,305.0,236.0,0.0,69.0,0.0
880,01746,13811.0,13108.0,125.0,249.0,253.0
881,01747,5928.0,5632.0,9.0,94.0,220.0
882,01748,15271.0,14174.0,35.0,725.0,256.0
883,01749,19263.0,17657.0,143.0,417.0,661.0
884,01752,38842.0,31068.0,822.0,2065.0,4272.0
885,01754,10211.0,9015.0,285.0,422.0,481.0
886,01756,5851.0,5700.0,32.0,53.0,227.0
887,01757,28252.0,24575.0,656.0,706.0,2797.0
888,01760,33353.0,29339.0,567.0,2514.0,1133.0
889,01770,4169.0,3846.0,0.0,253.0,25.0
890,01772,9502.0,7896.0,157.0,1212.0,190.0
891,01773,4836.0,4170.0,128.0,369.0,129.0
892,01775,6737.0,6277.0,23.0,196.0,198.0
893,01776,17922.0,16232.0,7.0,1189.0,388.0
894,01778,13280.0,11329.0,137.0,1619.0,221.0
895,01801,38961.0,33623.0,1560.0,2415.0,1666.0
896,01803,24700.0,19641.0,784.0,3856.0,348.0
897,01810,33746.0,28580.0,381.0,3692.0,1367.0
898,01821,30591.0,28229.0,397.0,1494.0,465.0
899,01824,24673.0,22076.0,133.0,2024.0,720.0
900,01826,29968.0,27118.0,867.0,1104.0,1377.0
901,01827,3255.0,3071.0,0.0,79.0,10.0
902,01830,25687.0,21313.0,453.0,106.0,4735.0
903,03743,13956.0,13669.0,40.0,24.0,206.0
904,03745,1462.0,1372.0,0.0,22.0,0.0
905,03746,152.0,142.0,0.0,0.0,6.0
906,03748,4580.0,4488.0,52.0,10.0,50.0
907,03750,1099.0,1062.0,0.0,28.0,0.0
908,03751,408.0,400.0,0.0,0.0,8.0
909,03752,728.0,687.0,4.0,0.0,0.0
910,03753,2966.0,2886.0,14.0,41.0,30.0
911,03754,0.0,0.0,0.0,0.0,0.0
912,03755,10311.0,8750.0,300.0,951.0,288.0
913,03765,698.0,698.0,0.0,0.0,0.0
914,03766,9591.0,8362.0,57.0,857.0,449.0
915,03768,1937.0,1849.0,3.0,27.0,31.0
916,03770,528.0,404.0,16.0,11.0,67.0
917,03771,1016.0,907.0,15.0,0.0,0.0
918,03773,7750.0,7497.0,0.0,95.0,25.0
919,03774,1735.0,1689.0,5.0,5.0,18.0
920,03777,1454.0,1424.0,0.0,4.0,6.0
921,03779,817.0,800.0,4.0,10.0,0.0
922,03780,343.0,300.0,0.0,43.0,3.0
923,03781,2002.0,1977.0,0.0,6.0,4.0
924,03782,3071.0,2838.0,0.0,33.0,97.0
925,03784,3724.0,3081.0,13.0,308.0,121.0
926,03785,2569.0,2468.0,9.0,1.0,21.0
927,03801,22005.0,20040.0,487.0,804.0,797.0
928,03809,3749.0,3531.0,74.0,34.0,13.0
929,03810,1510.0,1428.0,0.0,48.0,0.0
930,03811,6775.0,6618.0,0.0,0.0,208.0
931,03812,616.0,613.0,3.0,0.0,3.0
932,03813,3693.0,3496.0,22.0,26.0,17.0
933,03814,2471.0,2403.0,0.0,0.0,33.0
934,03816,1420.0,1410.0,0.0,0.0,0.0
935,03817,656.0,638.0,0.0,0.0,0.0
936,03818,3628.0,3479.0,34.0,46.0,0.0
937,03819,4410.0,4341.0,0.0,0.0,37.0
938,03820,30228.0,27764.0,326.0,1196.0,331.0
939,03823,2034.0,1753.0,8.0,203.0,28.0
940,03824,14949.0,13600.0,97.0,747.0,257.0
941,03825,8552.0,8480.0,0.0,11.0,143.0
942,03826,2670.0,2593.0,0.0,20.0,28.0
943,03827,3221.0,3140.0,0.0,51.0,36.0
944,03830,1708.0,1685.0,0.0,0.0,0.0
945,03832,366.0,359.0,0.0,6.0,1.0
946,03833,21083.0,20357.0,199.0,150.0,389.0
947,03835,6797.0,6662.0,0.0,71.0,29.0
948,03836,1200.0,1162.0,5.0,4.0,4.0
949,03837,1616.0,1545.0,0.0,50.0,15.0
950,03838,981.0,981.0,0.0,0.0,0.0
951,03839,3796.0,3614.0,45.0,0.0,28.0
952,03840,3815.0,3703.0,1.0,111.0,58.0
953,03841,6110.0,5920.0,19.0,49.0,39.0
954,03842,14788.0,14002.0,118.0,516.0,126.0
955,03844,2321.0,2191.0,0.0,49.0,0.0
956,03845,1248.0,1248.0,0.0,0.0,0.0
957,03846,1029.0,960.0,0.0,40.0,12.0
958,03847,272.0,272.0,0.0,0.0,0.0
959,03848,6057.0,5865.0,0.0,10.0,83.0
960,03849,1306.0,1290.0,16.0,0.0,0.0
961,03850,230.0,230.0,0.0,0.0,0.0
962,03851,3946.0,3933.0,0.0,0.0,41.0
963,03852,639.0,603.0,0.0,0.0,0.0
964,03853,732.0,729.0,3.0,0.0,0.0
965,03854,930.0,907.0,0.0,17.0,41.0
966,03855,2644.0,2643.0,0.0,0.0,9.0
967,03856,1634.0,1612.0,0.0,2.0,33.0
968,03857,8968.0,8068.0,200.0,513.0,135.0
969,03858,4665.0,4630.0,18.0,8.0,256.0
970,03860,3964.0,3838.0,2.0,38.0,78.0
971,03861,4346.0,4209.0,1.0,129.0,89.0
972,03862,4328.0,4206.0,44.0,42.0,63.0
973,03864,1495.0,1488.0,2.0,0.0,5.0
974,03865,7614.0,7552.0,2.0,32.0,111.0
975,03867,19901.0,18885.0,134.0,201.0,557.0
976,03868,6185.0,6031.0,54.0,8.0,12.0
977,03869,2505.0,2407.0,22.0,29.0,89.0
978,03870,5301.0,5289.0,0.0,0.0,10.0
979,03871,17.0,17.0,0.0,0.0,0.0
980,03872,3545.0,3405.0,4.0,27.0,131.0
981,03873,5829.0,5702.0,16.0,0.0,40.0
982,03874,9037.0,8663.0,8.0,224.0,114.0
983,03875,1168.0,1143.0,0.0,0.0,0.0
984,03878,11804.0,10200.0,341.0,606.0,575.0
985,03882,1377.0,1372.0,5.0,0.0,0.0
986,03883,61.0,61.0,0.0,0.0,0.0
987,03884,3998.0,3832.0,34.0,0.0,178.0
988,03885,7086.0,6916.0,1.0,37.0,65.0
989,03886,2059.0,2045.0,14.0,0.0,0.0
990,03887,1988.0,1964.0,6.0,0.0,5.0
991,03890,350.0,350.0,0.0,0.0,0.0
992,03894,6252.0,6107.0,1.0,48.0,194.0
993,03901,7341.0,6959.0,72.0,39.0,129.0
994,03902,2049.0,2005.0,3.0,0.0,0.0
995,03903,6234.0,6019.0,53.0,11.0,66.0
996,03904,8285.0,7722.0,206.0,229.0,159.0
997,03905,1254.0,1254.0,0.0,0.0,0.0
998,03906,4596.0,4486.0,39.0,21.0,71.0
999,03907,1143.0,1143.0,0.0,0.0,0.0
1000,03908,7247.0,7074.0,13.0,0.0,38.0
1001,03909,10094.0,9980.0,0.0,87.0,249.0
1002,03910,357.0,357.0,0.0,0.0,0.0
1003,03911,117.0,117.0,0.0,0.0,0.0
1004,04001,2470.0,2378.0,0.0,0.0,73.0
1005,04002,7390.0,7211.0,17.0,12.0,21.0
1006,04003,527.0,527.0,0.0,0.0,17.0
1007,04005,23336.0,22287.0,29.0,753.0,150.0
1008,04006,63.0,63.0,0.0,0.0,0.0
1009,04008,2761.0,2717.0,21.0,10.0,118.0
1010,04009,5227.0,5149.0,6.0,51.0,26.0
1011,04010,1336.0,1327.0,2.0,1.0,17.0
1012,04011,20319.0,19200.0,238.0,362.0,370.0
1013,04015,3809.0,3660.0,3.0,0.0,30.0
1014,04017,401.0,401.0,0.0,0.0,4.0
1015,04019,0.0,0.0,0.0,0.0,0.0
1016,04020,1488.0,1461.0,0.0,0.0,0.0
1017,04021,5982.0,5679.0,0.0,116.0,50.0
1018,04022,1049.0,952.0,51.0,11.0,5.0
1019,04024,594.0,587.0,0.0,3.0,0.0
1020,04027,6049.0,6029.0,20.0,0.0,0.0
1021,04029,1559.0,1523.0,7.0,8.0,7.0
1022,04030,2306.0,2129.0,69.0,0.0,0.0
1023,04032,7971.0,7746.0,75.0,83.0,36.0
